sale_id;date;time;store_id;store_type;zone;surface;hypermarche;specialty_brands;open_time_int;open_to_clients_hours;open_days;foot_traffic_by_hour;daily_foot_traffic;nb_employees;employee_id;employee_profile;monthly_salary;anciennete_mois;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;favorite_brand;has_loyalty_card;customer_profile;loyalty_points_used;loyalty_points_earned;product_id;brand;category;model;color;size;price_sold;base_price;is_best_seller;total_discount_applied;discount_applied_profile;discount_value_fidelity;ajust_value_magasin;discount_val_month;%economise;hyper;open_time;year_month;CA_month
V3150945531;2024-03-29;13:16;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0099;F;46;;False;impulsif;0;0;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V3150945531;2024-03-29;13:16;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0099;F;46;;False;impulsif;0;0;G035;Lacets;Lacets;Lacets;None;L;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V3150945531;2024-03-29;13:16;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0099;F;46;;False;impulsif;0;0;G035;Echarpe;Echarpe;Echarpe;None;S;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V5007679387;2024-03-23;16:14;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0174;M;37;;True;impulsif;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;43,75;59,75;True;16,0;16;0;5,0;0,0;26,8;;;2024-03;28533,0
V2632120116;2024-03-02;14:39;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0130;F;37;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1298331340;2024-03-29;16:12;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0035;M;51;;True;chasseur_de_promos;0;14;P040;New Balance;Running;Air;Deep Purple;43;127,94999999999999;145,95;False;18,0;18;0;5,0;0,0;12,3;;;2024-03;28533,0
V5327043319;2024-03-02;14:50;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0172;F;52;;True;chasseur_de_promos;0;13;P040;New Balance;Running;Air;Deep Purple;43;138,64999999999998;145,95;False;7,3;0;0;5,0;7,3;5,0;;;2024-03;28533,0
V9164655356;2024-03-25;11:10;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0178;F;36;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1890044638;2024-03-06;11:03;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0221;M;40;;False;impulsif;0;0;P037;New Balance;Running;Elite;Premium Black;41;114,45;114,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1890044638;2024-03-06;11:03;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0221;M;40;;False;impulsif;0;0;G037;Bonnet;Bonnet;Bonnet;None;XL;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V2127562849;2024-03-26;16:18;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0234;F;60;;True;chasseur_de_promos;0;14;P040;New Balance;Running;Air;Deep Purple;43;145,95;145,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1483691016;2024-03-08;13:40;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0242;F;38;;True;impulsif;0;11;P037;New Balance;Running;Elite;Premium Black;41;114,45;114,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V3971830584;2024-03-23;14:46;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0294;F;43;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V5819668170;2024-03-11;13:41;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0026;M;50;;True;sneakerhead;0;14;P040;New Balance;Running;Air;Deep Purple;43;145,95;145,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V8149175460;2024-03-16;13:27;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0205;F;53;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1785894900;2024-03-01;17:51;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0291;F;48;;False;chasseur_de_promos;0;0;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1412310691;2024-03-15;18:59;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0091;M;30;;False;impulsif;0;0;P037;New Balance;Running;Elite;Premium Black;41;114,45;114,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1412310691;2024-03-15;18:59;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0091;M;30;;False;impulsif;0;0;G037;Lacets;Lacets;Lacets;None;S;40,0;40,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V1412310691;2024-03-15;18:59;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0091;M;30;;False;impulsif;0;0;G037;Tee-short;Tee-short;Tee-short;None;L;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V8370896349;2024-03-19;10:42;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0150;F;33;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;41,75;59,75;True;18,0;18;0;5,0;0,0;30,1;;;2024-03;28533,0
V3859074621;2024-03-14;17:33;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0097;F;50;;True;impulsif;0;15;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6870437803;2024-03-09;12:32;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0166;F;33;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1494217622;2024-03-19;12:46;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0097;F;50;;True;impulsif;30;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;56,75;59,75;True;3,0;0;3;5,0;0,0;5,0;;;2024-03;28533,0
V6158467405;2024-03-29;11:27;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0088;F;35;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V8150695795;2024-03-20;11:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0076;M;66;;True;chasseur_de_promos;40;15;P010;New Balance;Running;Flex;Red Blood;42;148,25;152,25;False;4,0;0;4;5,0;0,0;2,6;;;2024-03;28533,0
V5219182164;2024-03-10;14:13;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0265;F;39;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6224391757;2024-03-19;15:47;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0114;F;52;;False;impulsif;0;0;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6018512046;2024-03-09;18:11;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0076;M;66;;True;chasseur_de_promos;10;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;58,75;59,75;True;1,0;0;1;5,0;0,0;1,7;;;2024-03;28533,0
V4325459264;2024-03-11;16:31;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0087;F;63;;True;chasseur_de_promos;10;15;P010;New Balance;Running;Flex;Red Blood;42;151,25;152,25;False;1,0;0;1;5,0;0,0;0,7;;;2024-03;28533,0
V4325459264;2024-03-11;16:31;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0087;F;63;;True;chasseur_de_promos;10;15;G010;Bonnet;Bonnet;Bonnet;None;M;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V9425780305;2024-03-26;15:29;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0227;F;42;;True;chasseur_de_promos;0;15;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1901634346;2024-03-16;09:50;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0235;F;45;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1901634346;2024-03-16;09:50;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0235;F;45;;False;impulsif;0;0;G030;Bonnet;Bonnet;Bonnet;None;M;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V1381038531;2024-03-16;18:42;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0055;F;68;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6232945426;2024-03-29;17:58;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0150;F;33;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6232945426;2024-03-29;17:58;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0150;F;33;;False;sneakerhead;0;0;G030;Tee-short;Tee-short;Tee-short;None;L;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V7163665647;2024-03-13;17:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0028;M;35;;False;impulsif;0;0;P034;New Balance;Basketball;Zoom;Premium Black;39;118,94999999999999;166,95;False;48,0;48;0;5,0;0,0;28,8;;;2024-03;28533,0
V9594462686;2024-03-30;09:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0187;F;39;;True;sneakerhead;0;14;P040;New Balance;Running;Air;Deep Purple;43;145,95;145,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1491853873;2024-03-13;15:02;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0021;F;46;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V5403759900;2024-03-11;13:19;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0187;F;39;;True;sneakerhead;30;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;56,75;59,75;True;3,0;0;3;5,0;0,0;5,0;;;2024-03;28533,0
V7853231942;2024-03-22;11:20;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0226;F;36;;True;impulsif;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6204039596;2024-03-22;17:16;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0161;M;34;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6204039596;2024-03-22;17:16;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0161;M;34;;False;impulsif;0;0;G030;Bonnet;Bonnet;Bonnet;None;XL;40,0;40,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V6636821868;2024-03-27;14:12;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0194;M;49;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V9878379782;2024-03-02;10:21;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0022;M;34;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V4436563348;2024-03-30;11:25;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0168;M;35;;True;impulsif;0;14;P034;New Balance;Basketball;Zoom;Premium Black;39;141,91;166,95;False;25,04;0;0;5,0;25,04;15,0;;;2024-03;28533,0
V5164168600;2024-03-30;11:31;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0088;F;35;;True;chasseur_de_promos;0;11;P037;New Balance;Running;Elite;Premium Black;41;114,45;114,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V5164168600;2024-03-30;11:31;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0088;F;35;;True;chasseur_de_promos;0;11;G037;Lacets;Lacets;Lacets;None;XL;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V1451445843;2024-03-04;12:29;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0146;F;40;;True;impulsif;10;11;P037;New Balance;Running;Elite;Premium Black;41;113,45;114,45;False;1,0;0;1;5,0;0,0;0,9;;;2024-03;28533,0
V4530020997;2024-03-30;16:14;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0229;F;72;;True;chasseur_de_promos;0;16;P034;New Balance;Basketball;Zoom;Premium Black;39;145,95;166,95;False;21,0;21;0;5,0;0,0;12,6;;;2024-03;28533,0
V4204829980;2024-03-29;16:50;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0208;F;40;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;36,75;59,75;True;23,0;23;0;5,0;0,0;38,5;;;2024-03;28533,0
V8724544671;2024-03-12;15:12;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0026;M;50;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6250464566;2024-03-07;18:18;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0291;F;48;;False;chasseur_de_promos;0;0;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V9661480628;2024-03-29;10:49;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0199;M;48;;True;chasseur_de_promos;0;16;P034;New Balance;Basketball;Zoom;Premium Black;39;147,95;166,95;False;19,0;19;0;5,0;0,0;11,4;;;2024-03;28533,0
V2305960776;2024-03-25;13:40;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0108;F;39;New Balance;False;fidèle_marque;0;0;P031;New Balance;Casual;Flex;Brown Bear;42;114,19;152,25;False;38,06;0;0;5,0;38,06;25,0;;;2024-03;28533,0
V3835260065;2024-03-20;13:23;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0026;M;50;;True;sneakerhead;0;16;P034;New Balance;Basketball;Zoom;Premium Black;39;166,95;166,95;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V5891541150;2024-03-22;16:25;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0004;Blasé;2600;246;2006-01-09;Manager;0,21;0,79;C0282;M;48;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1431339190;2024-03-12;17:08;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0003;Jeune prometteur;2100;67;2020-09-04;Salesforce;0,13;0,87;C0013;F;32;;True;impulsif;0;15;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1701115109;2024-03-28;09:01;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0289;F;42;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V6443799820;2024-03-04;09:56;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0060;F;25;;True;impulsif;10;13;P035;New Balance;Basketball;Zoom;Pink;37;134,45;135,45;False;1,0;0;1;5,0;0,0;0,7;;;2024-03;28533,0
V3341790961;2024-03-16;11:31;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0245;M;30;;False;chasseur_de_promos;0;0;P031;New Balance;Casual;Flex;Brown Bear;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V3015844419;2024-03-26;13:09;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0032;F;37;;True;chasseur_de_promos;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1245546873;2024-03-20;13:42;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0232;F;44;;False;impulsif;0;0;P010;New Balance;Running;Flex;Red Blood;42;152,25;152,25;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1245546873;2024-03-20;13:42;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0232;F;44;;False;impulsif;0;0;G010;Lacets;Lacets;Lacets;None;M;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V6120718818;2024-03-05;18:13;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0091;M;30;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V8729895735;2024-03-07;16:04;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0001;Jeune prometteur;2000;45;2022-07-17;Salesforce;0,12;0,88;C0121;M;29;;True;sneakerhead;0;5;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V1454150506;2024-03-22;10:18;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0223;F;41;;False;sneakerhead;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V3547564296;2024-03-25;09:50;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0005;Expérimenté;2800;106;2017-07-01;Salesforce;0,05;0,95;C0280;M;50;;True;chasseur_de_promos;0;13;P035;New Balance;Basketball;Zoom;Pink;37;135,45;135,45;False;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V4659185945;2024-03-28;09:36;S01;Premium;Centre-ville;50;non;['New Balance'];9,0;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0209;M;36;;False;impulsif;0;0;P030;New Balance;Casual;Elite;Sunny Yellow;30;59,75;59,75;True;0,0;0;0;5,0;0,0;0,0;;;2024-03;28533,0
V4659185945;2024-03-28;09:36;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0209;M;36;;False;impulsif;0;0;G030;Lunettes;Lunettes;Lunettes;None;S;10,0;10,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V4659185945;2024-03-28;09:36;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0209;M;36;;False;impulsif;0;0;G030;Bonnet;Bonnet;Bonnet;None;L;40,0;40,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
V4659185945;2024-03-28;09:36;S01;Premium;Centre-ville;50;;['New Balance'];;9h/18h;open 6/7;6;54;5;E0002;Requin;2900;127;2015-10-11;Salesforce;0,05;0,95;C0209;M;36;;False;impulsif;0;0;G030;Tee-short;Tee-short;Tee-short;None;XS;30,0;30,0;False;0,0;0;0;0,0;0,0;0,0;non;9,0;2024-03;28533,0
