sale_id;line_id;date;time;store_id;store_type;zone;surface;open_to_clients_hours;open_days;foot_traffic_by_hour;employee_id;monthly_salary;hire_date;job_role;average_day_time_backoffice;average_day_time_frontoffice;customer_id;genre;age;has_loyalty_card;loyalty_points_used;loyalty_points_earned;product_id;product_kind;price_sold;tva_rate;price_ht;tva_amount;loyalty_discount_ttc;gross_price_ttc_before_loyalty;base_price;brand;category;model;size;color;is_best_seller
V014261;L0017877;2024-07-08;17:17;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0319;M;16;false;0;0;P014;shoe;159,86;0,2;133,22;26,64;0;159,86;159,86;Adidas;Limited Edition;Zoom;45;White;false
V014262;L0017878;2024-07-19;10:32;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0152;M;33;true;0;8;P050;shoe;85,7;0,2;71,42;14,28;0;85,7;114,27;Adidas;Running;Max;32;Pink;false
V014263;L0017879;2024-07-11;13:38;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0357;M;38;false;0;0;P030;shoe;119,85;0,2;99,88;19,97;0;119,85;119,85;Adidas;Basketball;Zoom;38;Pink;false
V014264;L0017880;2024-07-01;17:06;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0125;M;46;true;0;9;P067;shoe;91;0,2;75,83;15,17;0;91;91;Puma;Casual;Flex;44;Deep Blue;false
V014265;L0017881;2024-07-10;09:40;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0381;F;19;true;0;11;P025;shoe;91;0,2;75,83;15,17;0;91;91;Nike;Casual;Air;42;Red Blood;true
V014265;L0017882;2024-07-10;09:40;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0381;F;19;true;0;11;A005;accessory;20,06;0,2;16,72;3,34;0;20,06;26,75;Accessoire;Casquette;Casquette;S;Deep Blue;false
V014266;L0017883;2024-07-12;16:55;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0102;F;44;true;0;17;P014;shoe;159,86;0,2;133,22;26,64;0;159,86;159,86;Adidas;Limited Edition;Zoom;45;White;false
V014266;L0017884;2024-07-12;16:55;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0102;F;44;true;0;17;A004;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Lacets;Lacets;L;Classic Grey;false
V014267;L0017885;2024-07-30;12:22;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0105;M;35;true;0;19;P006;shoe;103,34;0,2;86,12;17,22;0;103,34;103,34;Adidas;Training;Pro;34;Pink;false
V014267;L0017886;2024-07-30;12:22;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0105;M;35;true;0;19;P073;shoe;91;0,2;75,83;15,17;0;91;91;Adidas;Casual;Air;34;Black;false
V014268;L0017887;2024-07-25;09:21;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0223;M;51;true;0;13;P086;shoe;104;0,2;86,67;17,33;0;104;104;New Balance;Basketball;Flex;32;Deep Blue;true
V014268;L0017888;2024-07-25;09:21;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0223;M;51;true;0;13;A010;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Casquette;Casquette;S;White;false
V014269;L0017889;2024-07-24;13:53;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0112;M;21;true;0;15;P081;shoe;159,86;0,2;133,22;26,64;0;159,86;159,86;Puma;Limited Edition;Zoom;36;Classic Grey;false
V014270;L0017890;2024-07-30;12:14;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0407;M;23;true;0;25;P069;shoe;158,37;0,2;131,98;26,39;0;158,37;158,37;Nike;Limited Edition;Air;42;White;false
V014270;L0017891;2024-07-30;12:14;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0407;M;23;true;0;25;P025;shoe;85,27;0,2;71,06;14,21;0;85,27;91;Nike;Casual;Air;42;Red Blood;true
V014270;L0017892;2024-07-30;12:14;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0407;M;23;true;0;25;A003;accessory;13,38;0,2;11,15;2,23;0;13,38;13,38;Accessoire;Sac de sport;Sac de sport;L;Classic Grey;false
V014271;L0017893;2024-07-23;10:48;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0311;F;54;false;0;0;P059;shoe;139,65;0,2;116,38;23,27;0;139,65;166;Nike;Limited Edition;Max;30;Deep Purple;true
V014272;L0017894;2024-07-08;11:58;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0159;M;47;false;0;0;P005;shoe;98;0,2;81,67;16,33;0;98;98;Reebok;Trail;Air;32;White;false
V014273;L0017895;2024-07-15;13:55;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0351;F;41;false;0;0;P044;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;38;Gold;true
V014274;L0017896;2024-07-04;14:36;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0182;M;24;true;0;20;P012;shoe;93;0,2;77,5;15,5;0;93;93;Reebok;Training;Air;31;Black;true
V014274;L0017897;2024-07-04;14:36;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0182;M;24;true;0;20;P062;shoe;111,1;0,2;92,58;18,52;0;111,1;111,1;Reebok;Training;Zoom;31;Gold;false
V014275;L0017898;2024-07-11;14:32;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0162;F;29;true;0;22;P072;shoe;121,86;0,2;101,55;20,31;0;121,86;121,86;Reebok;Trail;Flex;41;Premium Black;false
V014275;L0017899;2024-07-11;14:32;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0162;F;29;true;0;22;P068;shoe;100,82;0,2;84,02;16,8;0;100,82;100,82;Reebok;Casual;Pro;41;White;false
V014276;L0017900;2024-07-26;12:06;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0391;F;33;true;0;11;P016;shoe;118,75;0,2;98,96;19,79;0;118,75;118,75;New Balance;Running;Flex;42;Premium Black;false
V014277;L0017901;2024-07-18;12:02;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0067;M;33;false;0;0;P060;shoe;110,86;0,2;92,38;18,48;0;110,86;158,37;Nike;Limited Edition;Zoom;38;Deep Blue;false
V014278;L0017902;2024-07-08;12:42;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0001;M;41;false;0;0;P021;shoe;74,9;0,2;62,42;12,48;0;74,9;94,68;Nike;Training;Flex;43;Red Blood;false
V014279;L0017903;2024-07-25;13:08;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0339;M;42;true;0;12;P048;shoe;122;0,2;101,67;20,33;0;122;122;Puma;Trail;Pro;39;Premium Black;false
V014280;L0017904;2024-07-29;11:19;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0023;M;44;true;0;7;P051;shoe;72,8;0,2;60,67;12,13;0;72,8;104;Nike;Basketball;Flex;32;Pink;false
V014281;L0017905;2024-07-11;13:11;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0277;F;40;true;0;11;P063;shoe;111,63;0,2;93,03;18,6;0;111,63;124,03;Reebok;Basketball;Elite;45;Black;false
V014282;L0017906;2024-07-10;16:56;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0046;F;51;true;0;9;P012;shoe;93;0,2;77,5;15,5;0;93;93;Reebok;Training;Air;31;Black;true
V014283;L0017907;2024-07-22;12:10;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0025;F;27;false;0;0;P018;shoe;115,89;0,2;96,58;19,31;0;115,89;115,89;Adidas;Trail;Max;37;Electric Blue;false
V014284;L0017908;2024-07-12;09:34;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0063;M;51;false;0;0;P070;shoe;93,45;0,2;77,88;15,57;0;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014285;L0017909;2024-07-23;17:43;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0331;F;33;true;0;8;P021;shoe;83,13;0,2;69,28;13,85;0;83,13;94,68;Nike;Training;Flex;43;Red Blood;false
V014286;L0017910;2024-07-09;16:11;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0078;F;65;true;0;11;P008;shoe;117;0,2;97,5;19,5;0;117;117;Reebok;Training;Max;42;White;true
V014287;L0017911;2024-07-18;17:46;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0385;M;25;false;0;0;P006;shoe;103,34;0,2;86,12;17,22;0;103,34;103,34;Adidas;Training;Pro;34;Pink;false
V014287;L0017912;2024-07-18;17:46;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0385;M;25;false;0;0;P073;shoe;91;0,2;75,83;15,17;0;91;91;Adidas;Casual;Air;34;Black;false
V014288;L0017913;2024-07-16;17:30;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0392;F;38;true;0;16;P044;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;38;Gold;true
V014289;L0017914;2024-07-02;12:40;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0371;F;25;true;0;16;P044;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;38;Gold;true
V014290;L0017915;2024-07-30;16:36;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0163;M;16;true;0;10;P010;shoe;107,99;0,2;89,99;18;0;107,99;107,99;Reebok;Casual;Elite;33;Pink;false
V014291;L0017916;2024-07-25;16:12;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0311;F;54;false;0;0;P029;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;41;Deep Blue;false
V014292;L0017917;2024-07-24;09:05;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0189;F;37;true;189;7;P070;shoe;74,55;0,2;62,13;12,42;18,9;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014293;L0017918;2024-07-15;16:39;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0278;M;29;false;0;0;P060;shoe;158,37;0,2;131,98;26,39;0;158,37;158,37;Nike;Limited Edition;Zoom;38;Deep Blue;false
V014294;L0017919;2024-07-04;09:33;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0409;F;49;true;0;10;P047;shoe;78,4;0,2;65,33;13,07;0;78,4;98;Nike;Trail;Zoom;44;Black;false
V014294;L0017920;2024-07-04;09:33;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0409;F;49;true;0;10;A009;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Tee-shirt;Tee-shirt;XL;Classic Grey;false
V014295;L0017921;2024-07-16;17:41;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0328;F;27;true;0;10;P049;shoe;104;0,2;86,67;17,33;0;104;104;New Balance;Basketball;Air;30;Sunny Yellow;false
V014296;L0017922;2024-07-09;11:54;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0329;F;33;true;0;9;P005;shoe;98;0,2;81,67;16,33;0;98;98;Reebok;Trail;Air;32;White;false
V014297;L0017923;2024-07-16;13:26;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0053;F;36;true;0;12;P038;shoe;126,58;0,2;105,48;21,1;0;126,58;153,89;Puma;Limited Edition;Elite;32;Black;false
V014298;L0017924;2024-07-04;17:19;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0150;M;28;false;0;0;P060;shoe;158,37;0,2;131,98;26,39;0;158,37;158,37;Nike;Limited Edition;Zoom;38;Deep Blue;false
V014298;L0017925;2024-07-04;17:19;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0150;M;28;false;0;0;A006;accessory;22,29;0,2;18,57;3,72;0;22,29;22,29;Accessoire;Tee-shirt;Tee-shirt;L;Black;false
V014298;L0017926;2024-07-04;17:19;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0150;M;28;false;0;0;A008;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Bonnet;Bonnet;XL;Classic Grey;false
V014299;L0017927;2024-07-11;10:45;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0308;M;31;false;0;0;P066;shoe;96,66;0,2;80,55;16,11;0;96,66;96,66;Reebok;Running;Elite;43;Black;false
V014300;L0017928;2024-07-12;10:43;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0024;F;19;false;0;0;P087;shoe;93,61;0,2;78,01;15,6;0;93,61;166;New Balance;Limited Edition;Flex;38;Black;false
V014301;L0017929;2024-07-31;12:11;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0182;M;24;true;0;10;P086;shoe;104;0,2;86,67;17,33;0;104;104;New Balance;Basketball;Flex;32;Deep Blue;true
V014302;L0017930;2024-07-17;14:49;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0298;F;29;true;0;16;P059;shoe;166;0,2;138,33;27,67;0;166;166;Nike;Limited Edition;Max;30;Deep Purple;true
V014303;L0017931;2024-07-05;14:15;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0357;M;38;false;0;0;P030;shoe;119,85;0,2;99,88;19,97;0;119,85;119,85;Adidas;Basketball;Zoom;38;Pink;false
V014303;L0017932;2024-07-05;14:15;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0357;M;38;false;0;0;A003;accessory;13,38;0,2;11,15;2,23;0;13,38;13,38;Accessoire;Sac de sport;Sac de sport;L;Classic Grey;false
V014304;L0017933;2024-07-11;12:35;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0275;M;37;true;0;27;P027;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;33;Red Blood;false
V014304;L0017934;2024-07-11;12:35;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0275;M;37;true;0;27;P013;shoe;112,39;0,2;93,66;18,73;0;112,39;112,39;Puma;Basketball;Flex;33;Black;false
V014305;L0017935;2024-07-01;16:56;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0363;F;46;true;0;11;P002;shoe;112,03;0,2;93,36;18,67;0;112,03;112,03;Puma;Basketball;Zoom;39;Pink;true
V014306;L0017936;2024-07-01;11:40;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0042;F;24;true;0;16;P044;shoe;166;0,2;138,33;27,67;0;166;166;Puma;Limited Edition;Zoom;38;Gold;true
V014307;L0017937;2024-07-25;10:21;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0310;F;38;true;0;12;P043;shoe;103,8;0,2;86,5;17,3;0;103,8;117;New Balance;Training;Flex;44;Sunny Yellow;false
V014307;L0017938;2024-07-25;10:21;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0310;F;38;true;0;12;A004;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Lacets;Lacets;L;Classic Grey;false
V014308;L0017939;2024-07-03;15:42;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0258;F;16;false;0;0;P014;shoe;159,86;0,2;133,22;26,64;0;159,86;159,86;Adidas;Limited Edition;Zoom;45;White;false
V014309;L0017940;2024-07-12;15:32;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0094;M;43;false;0;0;P028;shoe;115;0,2;95,83;19,17;0;115;115;Reebok;Casual;Air;32;Gold;false
V014310;L0017941;2024-07-16;11:18;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0268;M;40;true;0;12;P070;shoe;93,45;0,2;77,88;15,57;0;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014310;L0017942;2024-07-16;11:18;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0268;M;40;true;0;12;A002;accessory;31,21;0,2;26,01;5,2;0;31,21;31,21;Accessoire;Bonnet;Bonnet;M;Classic Grey;false
V014311;L0017943;2024-07-22;09:56;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0173;F;58;false;0;0;P021;shoe;94,68;0,2;78,9;15,78;0;94,68;94,68;Nike;Training;Flex;43;Red Blood;false
V014312;L0017944;2024-07-26;14:26;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0126;M;16;true;0;7;P079;shoe;77,78;0,2;64,82;12,96;0;77,78;111,12;Puma;Trail;Pro;43;Sunny Yellow;false
V014313;L0017945;2024-07-04;11:47;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0167;F;16;true;0;11;P008;shoe;117;0,2;97,5;19,5;0;117;117;Reebok;Training;Max;42;White;true
V014314;L0017946;2024-07-10;13:55;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0377;F;43;true;0;15;P069;shoe;158,37;0,2;131,98;26,39;0;158,37;158,37;Nike;Limited Edition;Air;42;White;false
V014315;L0017947;2024-07-09;16:25;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0300;F;38;true;0;17;P078;shoe;93,36;0,2;77,8;15,56;0;93,36;93,36;Reebok;Casual;Elite;32;Brown Bear;false
V014315;L0017948;2024-07-09;16:25;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0300;F;38;true;0;17;P005;shoe;78,4;0,2;65,33;13,07;0;78,4;98;Reebok;Trail;Air;32;White;false
V014316;L0017949;2024-07-02;09:43;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0381;F;19;true;182;9;P042;shoe;94,39;0,2;78,66;15,73;18,2;112,59;112,59;Puma;Training;Pro;39;Red Blood;false
V014317;L0017950;2024-07-17;13:15;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0286;M;22;true;0;16;P020;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Zoom;39;Electric Blue;false
V014318;L0017951;2024-07-04;17:26;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0043;2756;2019-12-10;Sales;0,1;0,9;C0300;F;38;true;0;11;P052;shoe;116,77;0,2;97,31;19,46;0;116,77;116,77;New Balance;Training;Pro;45;Electric Blue;false
V014319;L0017952;2024-07-19;09:57;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0081;M;23;true;0;11;P012;shoe;93;0,2;77,5;15,5;0;93;93;Reebok;Training;Air;31;Black;true
V014319;L0017953;2024-07-19;09:57;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0081;M;23;true;0;11;A004;accessory;17,84;0,2;14,87;2,97;0;17,84;17,84;Accessoire;Lacets;Lacets;L;Classic Grey;false
V014320;L0017954;2024-07-05;17:40;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0131;F;59;false;0;0;P061;shoe;105,32;0,2;87,77;17,55;0;105,32;105,32;Puma;Running;Pro;34;Pink;false
V014321;L0017955;2024-07-17;14:29;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0326;F;35;true;0;11;P071;shoe;117;0,2;97,5;19,5;0;117;117;Puma;Training;Pro;41;Black;false
V014322;L0017956;2024-07-31;14:46;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0144;M;16;true;0;10;P017;shoe;107,14;0,2;89,28;17,86;0;107,14;112,78;Reebok;Running;Elite;45;Classic Grey;false
V014323;L0017957;2024-07-31;09:54;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0269;M;32;true;0;9;P029;shoe;96;0,2;80;16;0;96;96;New Balance;Running;Pro;41;Deep Blue;false
V014324;L0017958;2024-07-10;13:37;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0206;F;32;true;0;16;P080;shoe;166;0,2;138,33;27,67;0;166;166;Reebok;Limited Edition;Elite;39;Deep Blue;true
V014325;L0017959;2024-07-29;15:49;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0359;F;48;true;0;9;P070;shoe;93,45;0,2;77,88;15,57;0;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014326;L0017960;2024-07-03;12:01;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0009;M;33;true;0;11;P017;shoe;112,78;0,2;93,98;18,8;0;112,78;112,78;Reebok;Running;Elite;45;Classic Grey;false
V014327;L0017961;2024-07-30;11:44;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0343;M;48;false;0;0;P063;shoe;124,03;0,2;103,36;20,67;0;124,03;124,03;Reebok;Basketball;Elite;45;Black;false
V014328;L0017962;2024-07-03;17:47;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0038;2251;2022-12-21;Sales;0,11;0,89;C0130;M;58;true;0;9;P070;shoe;93,45;0,2;77,88;15,57;0;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014329;L0017963;2024-07-23;17:16;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0342;F;40;true;0;13;P014;shoe;135,88;0,2;113,23;22,65;0;135,88;159,86;Adidas;Limited Edition;Zoom;45;White;false
V014330;L0017964;2024-07-08;11:18;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0103;F;43;true;0;11;P028;shoe;115;0,2;95,83;19,17;0;115;115;Reebok;Casual;Air;32;Gold;false
V014331;L0017965;2024-08-12;13:05;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0386;M;26;true;0;12;P070;shoe;93,45;0,2;77,88;15,57;0;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014331;L0017966;2024-08-12;13:05;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0042;3045;2012-08-09;Manager;0,02;0,98;C0386;M;26;true;0;12;A009;accessory;26,75;0,2;22,29;4,46;0;26,75;26,75;Accessoire;Tee-shirt;Tee-shirt;XL;Classic Grey;false
V014332;L0017967;2024-08-16;13:15;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0252;F;34;true;0;9;P070;shoe;93,45;0,2;77,88;15,57;0;93,45;93,45;Nike;Casual;Max;40;Pink;true
V014333;L0017968;2024-08-02;14:05;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0067;M;33;false;0;0;P087;shoe;166;0,2;138,33;27,67;0;166;166;New Balance;Limited Edition;Flex;38;Black;false
V014334;L0017969;2024-08-26;16:17;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0379;M;48;true;0;27;P081;shoe;159,86;0,2;133,22;26,64;0;159,86;159,86;Puma;Limited Edition;Zoom;36;Classic Grey;false
V014334;L0017970;2024-08-26;16:17;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0379;M;48;true;0;27;P015;shoe;115,08;0,2;95,9;19,18;0;115,08;115,08;Puma;Basketball;Air;36;Electric Blue;false
V014335;L0017971;2024-08-19;16:48;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0039;2286;2020-12-06;Support;0,1;0,9;C0081;M;23;true;0;10;P010;shoe;107,99;0,2;89,99;18;0;107,99;107,99;Reebok;Casual;Elite;33;Pink;false
V014336;L0017972;2024-08-15;14:00;S07;Discount;Centre-ville;149;9h/18h;open 5/7;31;E0040;2229;2022-10-27;Sales;0,16;0,84;C0138;M;40;true;0;10;P072;shoe;101,33;0,2;84,44;16,89;0;101,33;121,86;Reebok;Trail;Flex;41;Premium Black;false
